Rented Bike Count,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Day,DayOfWeek,Weekend,Hour_sin,Hour_cos,Month_sin,Month_cos,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes
463.0,-0.902779043064212,-1.0915957803773628,1.4235023984481454,0.925871347770635,-1.18485899355868,-0.03351081235439209,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-0.9999999999999993,-1.0000000000000002,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
484.0,-0.9781297792138636,-0.20756365615725933,2.3885290209315264,-1.0584644313665799,-0.8479427051193388,-0.37885575909115776,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-1.2247448713915887,-0.7071067811865479,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
555.0,-1.0116189952803754,-0.011112072997236332,-0.12054019752526428,0.925871347770635,-0.8096567632512318,-0.5630397306840994,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-1.3660254037844386,-0.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
862.0,-1.0283636033136312,0.3817910933228097,-0.31354552202194064,0.925871347770635,-0.6947989376469109,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-1.414213562373095,-1.812105002168846e-16,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
600.0,-1.078597427413399,0.922032947012873,-0.024037535276926307,0.925871347770635,-0.5799411120425901,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-1.3660254037844388,0.36602540378443804,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
426.0,-1.103714339463283,1.0202587385928845,-0.21704285977360246,0.7828413454633129,-0.5799411120425901,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-1.224744871391589,0.7071067811865478,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
405.0,-1.1455758595464227,1.118484530172896,-0.8925614955119692,0.41129214406728093,-0.5875983004162114,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-1.0000000000000002,0.9999999999999999,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
398.0,-1.1539481635630506,1.2167103217529074,-0.21704285977360246,-0.09342292154591285,-0.5722839236689687,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-0.7071067811865481,1.2247448713915887,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
323.0,-1.1874373796295623,1.2658232175429132,-0.699556171015293,-0.2824855682739822,-0.5875983004162114,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.673503249696461,0.4991436883593953,-0.631242768631999,-0.36602540378443976,1.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
328.0,-1.2292988997127021,1.4131619049129305,-0.6030535087669547,-0.7280158053462151,-0.5875983004162114,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,2.150811587238048e-17,1.414213562373095,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
308.0,-1.262788115779214,1.3640490091229247,-1.0855668200086455,-0.7345918974063219,-0.6335414306579398,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,0.3660254037844386,1.3660254037844388,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
262.0,-1.3213942438956097,1.3640490091229247,-0.21704285977360246,-0.2972817754092224,-0.6871417492732895,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,0.7071067811865474,1.2247448713915892,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
167.0,-1.3716280679953772,1.118484530172896,0.4584757759647644,-0.35482258093515656,-0.7866851981303675,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,1.0,1.0000000000000002,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
89.0,-1.396744980045261,1.0202587385928845,0.265470451468088,-0.4435998237465978,-0.8402855167457174,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,1.224744871391589,0.7071067811865478,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
79.0,-1.4134895880785168,1.0202587385928845,-0.21704285977360246,-0.38605901822066363,-0.8555998934929601,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,1.3660254037844386,0.36602540378443865,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
70.0,-1.4386065001284007,1.1675974259629018,0.3619731137164262,-0.42551557058130424,-0.8402855167457174,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,1.414213562373095,1.651719222773127e-16,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
146.0,-1.4469788041450289,1.118484530172896,0.7479837627097785,-0.2644013151086886,-0.8555998934929601,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,1.3660254037844386,-0.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
219.0,-1.430234196111773,1.0202587385928845,0.3619731137164262,-0.0013576327044182148,-0.870914270240203,-0.6436202182560113,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,1.224744871391589,-0.7071067811865471,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
328.0,-1.3213942438956097,0.4800168849028212,-0.12054019752526428,0.08248754106194298,-0.9168574004819313,-0.30978676974380465,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,1.0,-0.9999999999999997,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
334.0,-1.1120866434799108,-0.06022496878724208,-0.12054019752526428,-0.21014855561280785,-0.9092002121083099,0.2657881414841381,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,0.7071067811865474,-1.224744871391589,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
388.0,-0.9195236510974678,-0.4531281351072881,0.07246512697141187,-0.05067832315521891,-0.9015430237346884,0.4960181059753151,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,0.366025403784439,-1.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
479.0,-0.7185883546983971,-0.8460313014273341,-0.4100481842702786,0.37676766075172047,-0.9092002121083099,0.5996215899963449,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,1.946993271194791e-16,-1.4142135623730947,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
606.0,-0.5762591864157218,-1.0915957803773628,0.07246512697141187,0.5641862844647632,-0.9168574004819313,0.6341560846700215,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-0.36602540378443865,-1.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
611.0,-0.46741923419955844,-1.1407086761673686,-0.4100481842702786,0.8518903120944339,-0.8555998934929601,0.48450660775075627,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-0.7071067811865471,-1.224744871391589,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
589.0,-0.44230232214967463,-0.8460313014273341,0.5549784382131022,0.8486022660643805,-0.6794845608996682,0.19671915213678492,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-0.9999999999999993,-1.0000000000000002,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
618.0,-0.5427699703492099,-0.5022410308972939,0.8444864249581168,0.8354500819441669,-0.6029126771634542,-0.40187875554027547,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-1.2247448713915887,-0.7071067811865479,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
572.0,-0.5762591864157218,-0.3549023435272766,0.7479837627097785,0.7466728391327258,-0.5646267352953473,-0.5860627271332172,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-1.3660254037844386,-0.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
489.0,-0.6181207064988615,-0.2566765519472651,-0.21704285977360246,0.42773237421754784,-0.5646267352953473,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-1.414213562373095,-1.812105002168846e-16,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
385.0,-0.6599822265820013,-0.30578944773727085,0.5549784382131022,0.37676766075172047,-0.618227053910697,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-1.3660254037844388,0.36602540378443804,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
359.0,-0.6934714426485131,-0.3549023435272766,-0.5065508465186168,0.24360179653455857,-0.6641701841524253,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-1.224744871391589,0.7071067811865478,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
377.0,-0.7353329627316529,-0.15845076036725358,-0.5065508465186168,0.018370643475902063,-0.6258842422843184,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-1.0000000000000002,0.9999999999999999,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
354.0,-0.7855667868314206,-0.20756365615725933,-0.21704285977360246,0.015082597445848684,-0.6871417492732895,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-0.7071067811865481,1.2247448713915887,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
366.0,-0.7437052667482809,-0.10933786457724784,-0.699556171015293,-0.13945556596666017,-0.618227053910697,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.5598184020993628,0.9996586505879099,1.5841765635860745,-0.36602540378443976,1.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
342.0,-0.7437052667482809,-0.011112072997236332,-0.31354552202194064,-0.2315208548081548,-0.5799411120425901,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,2.150811587238048e-17,1.414213562373095,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
227.0,-0.7520775707649088,0.5291297806928269,-0.024037535276926307,-1.5648235199948004,-0.40382577944929815,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,0.3660254037844386,1.3660254037844388,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
228.0,-0.8023113948646766,1.0202587385928845,-0.31354552202194064,-0.9976355798105923,-0.31193951896584143,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,0.7071067811865474,1.2247448713915892,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
117.0,-0.7939390908480486,0.6273555722728384,-0.12054019752526428,-0.7000674140907615,-0.4114829678229195,-0.6551317164805702,0.3114120092412269,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,1.0,1.0000000000000002,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
76.0,-0.7855667868314206,0.72558136385285,-0.699556171015293,-0.6195102863544536,-0.3731970259548125,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,1.224744871391589,0.7071067811865478,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
32.0,-0.7520775707649088,0.8238071554328614,0.16896778921974984,-0.8595376465483504,-0.3195967073394628,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,1.3660254037844386,0.36602540378443865,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
13.0,-0.7939390908480486,1.3640490091229247,0.7479837627097785,-1.9051362841053252,-0.22005325848238474,-0.6551317164805702,0.75462390216619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,1.414213562373095,1.651719222773127e-16,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
22.0,-0.8190560028979325,1.6096134880729536,-0.5065508465186168,-2.150095713344302,-0.1817673166142778,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,1.3660254037844386,-0.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
85.0,-0.8106836988813044,1.6587263838629593,0.07246512697141187,-1.9610330666162326,-0.15879575149341366,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,1.224744871391589,-0.7071067811865471,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
152.0,-0.7855667868314206,1.6096134880729536,0.07246512697141187,-1.9824053658115797,-0.15113856311979226,-0.6321087200314525,2.0842595809410795,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,1.0,-0.9999999999999997,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
200.0,-0.710216050681769,1.511387696492942,0.4584757759647644,-1.9396607674208857,-0.1051954328780639,-0.37885575909115776,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,0.7071067811865474,-1.224744871391589,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
273.0,-0.6516099225653734,1.4131619049129305,-0.31354552202194064,-1.8344432944591775,-0.07456667938357835,-0.3673442608665989,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,0.366025403784439,-1.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
333.0,-0.5930037944489778,1.314936113332919,-0.024037535276926307,-1.7884106500384302,-0.051595114262714195,-0.16013729282453953,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,1.946993271194791e-16,-1.4142135623730947,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
495.0,-0.5092807542826983,1.118484530172896,0.16896778921974984,-1.7210057064223359,-0.028623549141850006,0.03555817699296096,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-0.36602540378443865,-1.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
563.0,-0.44230232214967463,0.8729200512228672,-0.5065508465186168,-1.6683969699414818,-0.0362807375154714,0.1391616610139906,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-0.7071067811865471,-1.224744871391589,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
621.0,-0.4088131060831628,0.72558136385285,-0.12054019752526428,-1.6503127167761882,-0.051595114262714195,-0.04502231057895095,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-0.9999999999999993,-1.0000000000000002,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
598.0,-0.44230232214967463,0.922032947012873,-0.12054019752526428,-1.7062094992870958,-0.020966360768228644,-0.4249017519893931,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-1.2247448713915887,-0.7071067811865479,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
545.0,-0.5176530582993262,1.1675974259629018,-0.21704285977360246,-1.77361444290319,-0.020966360768228644,-0.5975742253577759,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-1.3660254037844386,-0.3660254037844384,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
443.0,-0.5762591864157218,1.2658232175429132,0.16896778921974984,-1.8245791563690172,-0.051595114262714195,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-1.414213562373095,-1.812105002168846e-16,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
422.0,-0.6013760984656057,1.314936113332919,-0.024037535276926307,-1.8541715706394977,-0.059252302636335595,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-1.3660254037844388,0.36602540378443804,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
397.0,-0.6432376185487454,1.4131619049129305,-0.31354552202194064,-1.9462368594809925,-0.06690949100995695,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-1.224744871391589,0.7071067811865478,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
385.0,-0.6850991386318851,1.4131619049129305,-0.5065508465186168,-1.9561009975711525,-0.1051954328780639,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-1.0000000000000002,0.9999999999999999,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
350.0,-0.7185883546983971,1.511387696492942,0.07246512697141187,-2.0317260562623805,-0.1128526212516853,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,-1.4461335545022647,1.5001736128164245,1.5841765635860745,-0.7071067811865481,1.2247448713915887,0.007625932179129324,1.414673093350296,-0.5805138559899644,-0.5805138559899644,1.748014746950253,0.2277568854003371,0.18667988589875736
